ID,question
2159,qui a dej eu cérazet que pouv vous en dir
2160,erupt de bouton prozac xanax
2161,pourquoi prendr seroplex
2162,avec quoi trait le diabet par homéopath
2163,je prend marsilid depuis mois souffr anxiet const et surtout social handicap je ai plus rien à perdr avec de manipul hazard à mois de trait et je suis persuad que doubl mg cmp la dos maximal mg cmp pourr amplem soulag mon anxiet cepend me dir vous que la dos max ne doit pas etre depass chacun a et ou son seuil de dos maximal propr à lui mem
2164,solian mg pour angoiss vrai ou faux
2165,je prend la pilule jasmin corect et pendant la period arrêt de j g me regl et g eu un rapport non proteg avec mon copain debut de me regl jor voulu savoir si il y a un risk ke je tomb enceint
2166,hémoclar
2167,une solut aux bouffe de chaleur
2168,diu au cuivr combien de temp le douleur
2169,decontractyl retir du march
2170,j ai chang antidépresseur je pren du deroxat et ai arrêt il y jour pour effexor pas effet secondair le premi jour pourquoi j ai de effet secondair au bout de jour c est parc que j avais encor deroxat dan le sang c est pour ca ou c est parc que j ai arret deroxat un coup
2171,oestrogel sur le sein
2172,qui connait metformin
2173,faut il prendr azilect avant ou pend le rep
2174,transpir excess pas beaucoup de solut quel trait exist
2175,désagr sous herceptin
2176,je voul just demand si vous connaiss haldol
2177,je prend du prozac et je en peux plus la fatigu est devenu chroniqu ai de vertig hypotens je crois que je vais arrêt un coup je me sen encor plus mal car plus capabl avoir une activ est ce que ça pourr être un effet secondair
2178,le ketum est il un placebo
2179,bonjour ai un vaccin boostrixterr depuis mois dan le frigo est il encor utilis
2180,puis je don de extranas pour un eczem séborrhé sur le visag
2181,apres un oubl du desobel gé de et de h est on proteg
2182,quel sont le effet indesir effexor
2183,fluimucil san ordon est ce toujour possibl
2184,le stilnox me don de hallucin ains que de chang de percept
2185,peut on prendr de la mélatonin en mêm temp que de effexor
2186,quel est la posolog maximal pour amm par rapport au tramadol
2187,si le vaccin causent de réaction indésir homéopath peut elle « nettoi » le effet secondair et le symptôm caus par le vaccin
2188,peut on prescrit stromectol pend grossess
2189,puis je associ le millepertuis et le grifoni san dang
2190,je suis sous cerazet ai oubli de le prendr il y a deux semain ai pris le compris oubli mais je ne sais pas si était le compris de la veil donc je préfer fair comm si avais complet oubli un compris il ne disent pas la march à suivr dan ce cas utilis de préserv seul une semain auss
2191,bonjour ma copin samed pass a oubli de prendr sa pillul et a pris le lendemain h de retard elle était dan sa deuxiem semain nous avon eu un rapport lund soir elle avait pris sa pillul et comm on nous avait conseil ai utilis un préserv manqu de pot il a craqu pend le rapport san que nous nous en rendion compt aujourdhui je suis allé achet la pillul du lendemain on se demand mainten il est util de la prendr ou si nous ne somm pas entrain de stress pour rien sa pillul est la désorel et la pillul du lendemain pas encor pris est de la marqu norlevo merc avanc pour vos répons p si elle la prend doit on se proteg par la suit jusqu au prochain regl
2192,un pharmacien souhait savoir si gileni est list comm médic except
2193,ai eu deux vaccin hi gripp et tétanos je me suis sent vit fatigu et je suis tomb endorm et aujourdhui je suis dan un état fébril avez vous déjà eu un effet similair
2194,est ce que la vitamin e et b favorisent la fertil
2195,minidril tous le compris sont dos pareil
2196,ai repr cerazet et aujourdhui je apercois que je reperd du sang est ce le retour de couch si oui est ce que je fin cet plaquet de pillul et qd je reprendr mon ancien pillul qui etait trinordiol
2197,je prend mélodi depuis mois je ai pas eu me regl le premi mois et je le attend depuis ai de sein énorm ai gross de kg en un mois est ce normal
2198,de quel taill sont le gélul de duloxétin krka
2199,ma fill a fait son vaccin dt polio hi elle a an et là ce matin elle a une fort fievr et elle est roug est un peu enflé là ou ya eu la piqur est la er fois que elle fait ca normal ou pas
2200,pevaryl et grossess
2201,apparit de bleus san coup sou deroxat est normal
2202,gardasil
2203,peut on cumul solupred et orelox avec dolipran
2204,je prend du deroxat depuis deux mois je vais mieux dan la têt par contr ai de démangeaison sur tout le corp que est ce que on peut prendr pour se soulag
2205,peut on consomm deroxat une fois la dat de pérempt pass
2206,dat sur monev
2207,medic spéciafoldin list
2208,je suis sous luteran je dois le prendr jour par mois et paus de jour or en ai pris si je fais une paus de jour au lieu de habitud je vais pouvoir récuper mon compris pris en plus
2209,surgestone depuis quand ça exist
2210,mon epous a pris une seul inject de synergon nous nous rendus compt que elle etait en etat de grosses quel effet peut avoir cet inject sur le futur enfant
2211,sirop toux toplexil
2212,de quoi est ce que la cetirizin est elle le géner
2213,sertralin quel sont le risqu
2214,actifed et dysfonct érectil
2215,sevrag effexor mg jr est psychosomat
2216,y a t il un risqu de fauss couch avec upfen
2217,le duphaston ça sert à koi
2218,comment se présent le cellcept
2219,le millepertuis est il une caus de pris de poid
2220,vaccin fievr jaun dangeur
2221,est ce que le zithromax inhib action de la pilul
2222,est ce aspegic et dantalg peuvent trait la gross calcif au poignet
2223,malad de crohn remicad
2224,une dam hi est venu à la pharmac paniqu car elle avait oubli de prendr la progestéron en ovul le matin et que le but était de favoris la nidat trait car déjà une fauss couch je ai rassur en lui dis que un oubl sur j matin et soir ce était pas grav mais je voul quand mêm savoir si il y avait de risqu
2225,suit à un vaccin hépatit a et typhoid ai atroc mal au bras je souffr douleur du coud jusqu en haut de épaul est normal
2226,un nourisson peut il recevoir granions cuivr
2227,récent mon médecin a augment le dosag de ma quetiapine depuis ai souvent chaud je fais de cauchemar et je suis étourd est ce à caus de augment
2228,est danger de prendr ibuprofen lor un apéro bien arros
2229,ai commenc une cur de compl de fer et de magnésium car je suis tres carenc et je voul savoir au bout de combien de temp ça fais effet mois mois
2230,naus et dégout de la nourritur sous jasminel est normal
2231,depo prov est il danger
2232,je pren la géner de trinordiol mais je le arret a mon derni cycl car je me sent trop faibl depuis je me sen plus en form et plus de vertrig ai de douleur en bas du venir et dan le dos je vien icic pour avoir de temoignag de fill qui ont arret la pillul et savoir si ca leur arriv ce genr de douleur
2233,le levothyrox peut il provoqu de bouff de chaleur
2234,pris de jasmin h et à part de h ai eu une gastro que ai encor aujourdhui il faut que je fass quoi mon compris hi va fonction ou non
2235,deroxat fait il encor effet
2236,nuvaring perdu que fair
2237,est ce que quelqu un est combien cout minesse svp
2238,chlorur de magnésium et magnésium
2239,est ce que le vitamin peuvent amélior la fertil masculin
2240,quel est la galen du vérapamil sandoz
2241,ai pris cérazet depuis an je ai arret ai eu la gripp et le médecin a prescr de aspégic et ai eu de nouveau me regl du à ce médic qui ne arrètent pas est ce normal
2242,bonjour a tout voil ya un mois de ca jai pris du duphaston car suit a arret de la pilule je nav plus mais regl le octobr jai eu me regl comm prevu mais depuis hi jai de pert de sang on croir que jai me regl qui vont arriv jaimer savoir si c normal merc de vos repons
2243,a part de quand le vaccin est il efficac
2244,bonjour je pren de endrocur depuis presqu bientôt an pour de problem de regl en pren compris pas jour en plus de ma pillul dian ai entendu parl que ça réduis la pilosit mais pour moi ai impress que ça a eu effet invers est possibl
2245,faut il prendr le floxyfral plutôt le matin ou le soir
2246,hi je pens avoir pris ma è pilule san en avoir le souven est ce grav si ai un rapport dur le we
2247,ixprim et depend
2248,comment appliqu huil onagr
2249,je suis sous traitement du lutenyl depuis un mois et cest le éme jour du cycl et jai pas de regl est ce que est normal
2250,felixit vous connaiss
2251,vaccin pentacis mod action
2252,zithromax pdt le er trimestr de grossess
2253,puis je prendr amoxicilline et cefpodoxin en mem temp
2254,puis je allait si je prend celebrex
2255,je suis sous xeroquel combien de temp faut il attendr pour se sent mieux
2256,ai effectu le rappel infanrix quint pour mon beb de mois hi je découvr que un pet bouton roug est réapparu sur cet cuiss là vous en pens quoi
2257,lamisilat monodos peut il appliqu sur la tet
2258,tamik de doulour effet secondair
2259,connaiss vous le co triatec
2260,ixprim est ce danger
2261,ca fait pas lonoten ke jpren la pilule et parfois joubl un jour dc jen prend deux le mm jour jaim savoir si ca peut avoir de effet nocif sur ma sant
2262,vaccin hépatit b effet indésir
2263,orbenin combien de temp dan le sang
2264,mon homéo vient de me prescrit kalium muriaticum dh je avais déjà pris avant et ça a pas fonction il a just rajout du sulfur k pens vous que cel va agir en rajout la dos de sulfur
2265,je prend un antibiot bactrim fort pour le trait infect urinair depuis vendred matin et ce matin je sen que ca me tiraill un peu plus haut que le venir sur la part droit est ce normal
2266,dan quel cas le fervex est il contr indiqu
2267,rappel vaccin antitétan pend pris antibiot
2268,démangeaison sous seroplex normal
2269,ai la peau du front grass qui luit et qui me don de point noir certain fois qui infectent et deviennent roug a t il un médic homéo pour trait ca
2270,une ami a pris environ cachet de dolipran compren deux ou trois cachet ibuprophen quelqu un peut me dir ce que elle risqu svp
2271,pourquoi prendr seroplex
2272,je pren dian et androcur ai arrêt androcur depuis un mois ai mainten du spotting est désagré donc pour pali à ce spotting arrêt définit dian en fin de plaquet ou je recomment apres me jour de paus
2273,je voudr savoir si je peu mélang du spagyr hypericum en goutt et du rescu fleur de bach car angoiss
2274,arvar peut il être prescr à la plac de novatrex
2275,plus de regl avec melodi est ce normal
2276,est on proteg de rapport non proteg dur arret de la pillul a chaqu fin de plaquet
2277,absenc de miren en pharmac pourquoi
2278,bonjour je prend de vitamin pour avoir un beb depuis mois depuis le debut du trait j´ai de petit bouton sur le avant bras est ce normal
2279,rhum kalium bichromicum
2280,gelsemium ph et igniac ph autr dilut existent
2281,quel symptom pour une allerg au dolodent
2282,lutenyl douleur musculair articulair
2283,peut on prendr stresam dan la journ en plus de deux du matin et du soir
2284,je ose pas prendr un advil de peur que il interomp efficac de ma pilule adepal quand pens vous
2285,duphaston pas de dang
2286,je prend du deroxat ai arret moi sil y a pas longtemp et puis ai du e reprendr là je reessay a nouveau mais ai just un choui diminu la dos et est le bad complet est ce normal
2287,carlin rembours
2288,je prend dian mais ma gynéco a chang ma pillul pour harmonet car elle est moin dos est anti acné
2289,une patient trait par létrozol mylan ressent de douleur abdominal depuis que mylan a chang la composit du produit elle pens donc ne pas support le nouveau compos oxyd de fer roug polydextros triacétin jaun de quinoléin elle souhait savoir la composit du letrozol sandoz
2290,le lyric quelqu un con
